"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_END_ID","ILS_LOC_ID","SYSTEM_TYPE_CODE","COMPONENT_STATUS","COMPONENT_STATUS_DATE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","LAT_LONG_SOURCE_CODE","SITE_ELEVATION","G_S_TYPE_CODE","G_S_ANGLE","G_S_FREQ"
"2026/02/19","17265.","A","ND","BIS","BISMARCK","US","31","BIS","LD","OPERATIONAL IFR","1978/12/28",46,46,7.6139,"N",46.76878163,100,44,22.0439,"W",-100.73945663,"T",1641.5,"GS",3,335
"2026/02/19","17302.","A","ND","DVL","DEVILS LAKE","US","31","VKE","LS","OPERATIONAL IFR","1985/02/14",48,6,48.8559,"N",48.11357108,98,54,12.0081,"W",-98.90333558,"T",1435.5,"GS",3,330.5
"2026/02/19","17304.","A","ND","DIK","DICKINSON","US","32","DIK","LD","OPERATIONAL IFR","2022/09/15",46,47,43.55,"N",46.79543055,102,48,6.37,"W",-102.80176944,"F",2575,"GD",3,334.1
"2026/02/19","17328.","A","ND","FAR","FARGO","US","18","AAM","LS","OPERATIONAL IFR","1982/10/28",46,55,48.4298,"N",46.93011938,96,48,53.0639,"W",-96.81473997,"Z",897.3,"GS",3,329.3
"2026/02/19","17328.","A","ND","FAR","FARGO","US","36","FAR","LD","OPERATIONAL IFR","1901/01/01",46,54,39.8177,"N",46.91106047,96,48,53.0207,"W",-96.81472797,"T",897,"GS",3,335
"2026/02/19","17349.1","A","ND","GFK","GRAND FORKS","US","35L","GFK","LD","OPERATIONAL IFR","1972/08/18",47,56,33.4704,"N",47.94263066,97,10,58.3137,"W",-97.18286491,"T",839.8,"GS",2.76,331.4
"2026/02/19","17349.13","A","ND","RDR","GRAND FORKS","US","18","AVA","LG","OPERATIONAL IFR","2003/09/10",47,58,30.99,"N",47.975275,97,24,8.81,"W",-97.40244722,"A",890.8,"GS",2.6,332.3
"2026/02/19","17349.13","A","ND","RDR","GRAND FORKS","US","36","RDR","LS","OPERATIONAL IFR","1901/01/01",47,56,50.93,"N",47.94748055,97,24,10.41,"W",-97.40289166,"A",901.3,"GS",2.6,333.8
"2026/02/19","17367.","A","ND","JMS","JAMESTOWN","US","31","JMS","LS","OPERATIONAL IFR","1973/05/10",46,55,32.599,"N",46.92572194,98,40,12.797,"W",-98.67022138,"K",1492.7,"GS",3,332
"2026/02/19","17417.5","A","ND","MIB","MINOT","US","12","MJW","LG","OPERATIONAL IFR","2003/09/08",48,25,23.46,"N",48.42318333,101,22,37.6,"W",-101.37711111,"A",1659,"GS",2.5,333.8
"2026/02/19","17417.5","A","ND","MIB","MINOT","US","30","MIB","LS","OPERATIONAL IFR","1901/01/01",48,24,22.04,"N",48.40612222,101,20,27.89,"W",-101.34108055,"A",1633.6,"GS",2.5,333.8
"2026/02/19","17418.","A","ND","MOT","MINOT","US","31","MOT","LD","OPERATIONAL IFR","2018/02/05",48,15,6.792,"N",48.25188666,101,16,7.5788,"W",-101.26877188,"T",1658.1,"GS",3,331.1
"2026/02/19","17495.4","A","ND","XWA","WILLISTON","US","32","XWA","LD","OPERATIONAL IFR","2019/08/15",48,15,14.6236,"N",48.25406211,103,44,48.0062,"W",-103.74666838,"T",2337.3,"GS",3,331.4
"2026/02/19","17521.","A","OH","CAK","AKRON","US","01","CAK","LS","OPERATIONAL IFR","1901/01/01",40,54,36.4499,"N",40.91012497,81,26,33.7593,"W",-81.44271091,"T",1198.7,"GS",3,332.6
"2026/02/19","17521.","A","OH","CAK","AKRON","US","05","EQX","LD","OPERATIONAL IFR","2011/06/08",40,54,25.7319,"N",40.90714775,81,27,20.3459,"W",-81.45565163,"T",1180.9,"GS",3,334.1
"2026/02/19","17521.","A","OH","CAK","AKRON","US","19","RGO","LS","OPERATIONAL IFR","1982/06/10",40,55,25.5099,"N",40.92375275,81,26,30.7654,"W",-81.44187927,"T",1209.6,"GS",3,332.6
"2026/02/19","17521.","A","OH","CAK","AKRON","US","23","GGZ","LD","OPERATIONAL IFR","1975/12/18",40,55,9.1951,"N",40.91922086,81,26,20.7767,"W",-81.43910463,"T",1217.6,"GS",3,334.1
"2026/02/19","17560.01","A","OH","UNI","ATHENS/ALBANY","US","25","UNI","LG","OPERATIONAL IFR","1998/10/08",39,12,49.6088,"N",39.21378022,82,13,23.0102,"W",-82.22305838,"T",757.2,"GS",3,330.35
"2026/02/19","17731.","A","OH","LUK","CINCINNATI","US","21","LUK","LD","OPERATIONAL IFR","1966/05/16",39,6,21.7548,"N",39.106043,84,24,41.1074,"W",-84.41141872,"T",470.2,"GS",3,330.8
"2026/02/19","17746.","A","OH","CLE","CLEVELAND","US","06L","LIZ","LD","OPERATIONAL IFR","2002/10/09",41,24,9.1461,"N",41.40254058,81,52,17.5279,"W",-81.87153552,"T",764.3,"GS",3,332.75
"2026/02/19","17746.","A","OH","CLE","CLEVELAND","US","06R","CLE","LD","OPERATIONAL IFR","1988/11/17",41,24,13.6551,"N",41.40379308,81,51,45.2101,"W",-81.86255836,"T",766,"GS",3.1,331.1
"2026/02/19","17746.","A","OH","CLE","CLEVELAND","US","24L","HPI","LD","OPERATIONAL IFR","1981/02/23",41,24,51.9504,"N",41.41443066,81,50,45.3186,"W",-81.84592183,"T",782.2,"GS",3,333.8
"2026/02/19","17746.","A","OH","CLE","CLEVELAND","US","24R","PVY","LD","OPERATIONAL IFR","2002/10/09",41,24,53.0116,"N",41.41472544,81,51,8.214,"W",-81.85228166,"T",768.4,"GS",3,332.75
"2026/02/19","17746.","A","OH","CLE","CLEVELAND","US","28","PXP","LD","OPERATIONAL IFR","1901/01/01",41,25,3.4337,"N",41.41762047,81,50,9.415,"W",-81.83594861,"T",786.3,"GS",3,330.2
"2026/02/19","17756.","A","OH","CGF","CLEVELAND","US","24","CGF","LD","OPERATIONAL IFR","1974/01/24",41,33,57.8746,"N",41.56607627,81,28,57.2305,"W",-81.48256402,"T",863.9,"GS",3,331.7
"2026/02/19","17757.","A","OH","BKL","CLEVELAND","US","24R","BFT","LD","OPERATIONAL IFR","1998/12/03",41,31,21.1184,"N",41.52253288,81,40,35.8906,"W",-81.67663627,"T",580.3,"GS",3,333.05
"2026/02/19","17785.2","A","OH","TZR","COLUMBUS","US","04","BUZ","LS","OPERATIONAL IFR","1976/12/09",39,53,46.0221,"N",39.89611725,83,8,23.5373,"W",-83.13987147,"T",899.4,"GS",3,333.5
"2026/02/19","17786.","A","OH","LCK","COLUMBUS","US","05L","FQS","LD","OPERATIONAL IFR","2005/03/17",39,48,27.826,"N",39.80772944,82,56,24.2821,"W",-82.94007836,"T",741.3,"GS",3,329.45
"2026/02/19","17786.","A","OH","LCK","COLUMBUS","US","05R","DDV","LD","OPERATIONAL IFR","1989/12/14",39,48,14.4041,"N",39.80400113,82,56,26.3845,"W",-82.94066236,"T",739.7,"GS",3,334.4
"2026/02/19","17786.","A","OH","LCK","COLUMBUS","US","23L","LCK","LS","OPERATIONAL IFR","2022/12/06",39,49,23.2496,"N",39.82312488,82,54,56.3313,"W",-82.91564758,"T",739.4,"GS",3,334.4
"2026/02/19","17787.","A","OH","OSU","COLUMBUS","US","09R","OSU","LS","OPERATIONAL IFR","1975/11/13",40,4,42.1336,"N",40.07837044,83,4,42.3552,"W",-83.078432,"T",903.2,"GS",3,329.9
"2026/02/19","17788.","A","OH","CMH","COLUMBUS","US","10L","CBP","LD","OPERATIONAL IFR","1901/01/01",40,0,14.2837,"N",40.00396769,82,54,14.862,"W",-82.90412833,"T",809.9,"GS",3,331.4
"2026/02/19","17788.","A","OH","CMH","COLUMBUS","US","10R","AQI","LD","OPERATIONAL IFR","1976/09/30",39,59,32.3813,"N",39.99232813,82,54,20.6176,"W",-82.90572711,"T",802.7,"GS",3,333.35
"2026/02/19","17788.","A","OH","CMH","COLUMBUS","US","28L","CMH","LD","OPERATIONAL IFR","1901/01/01",39,59,26.4974,"N",39.99069372,82,52,36.6536,"W",-82.87684822,"T",810.7,"GS",3,333.35
"2026/02/19","17788.","A","OH","CMH","COLUMBUS","US","28R","ONB","LD","OPERATIONAL IFR","2021/03/08",40,0,9.1363,"N",40.00253786,82,52,56.9903,"W",-82.8824973,"T",808.4,"GS",3,331.4
"2026/02/19","17818.","A","OH","DAY","DAYTON","US","06L","ATD","LS","OPERATIONAL IFR","1970/01/29",39,53,51.1785,"N",39.89754958,84,14,38.4674,"W",-84.24401872,"T",991.7,"GS",3,329.3
"2026/02/19","17818.","A","OH","DAY","DAYTON","US","18","DAY","LS","OPERATIONAL IFR","1988/11/17",39,54,52.5616,"N",39.91460044,84,12,51.404,"W",-84.21427888,"T",987.2,"GS",3,334.1
"2026/02/19","17818.","A","OH","DAY","DAYTON","US","24L","EGK","LD","OPERATIONAL IFR","1976/02/19",39,53,59.4176,"N",39.89983822,84,12,14.0686,"W",-84.20390794,"T",1000.2,"GS",3,335
"2026/02/19","17818.","A","OH","DAY","DAYTON","US","24R","VUQ","LD","OPERATIONAL IFR","1979/03/22",39,54,40.5964,"N",39.91127677,84,13,4.251,"W",-84.2178475,"T",992.1,"GS",3,331.1
"2026/02/19","17827.","A","OH","FFO","DAYTON","US","05L","FAE","LS","OPERATIONAL IFR","1978/07/07",39,48,56.01,"N",39.81555833,84,3,41.03,"W",-84.06139722,"A",797.6,"GS",3,333.2
"2026/02/19","17827.","A","OH","FFO","DAYTON","US","23R","FFO","LS","OPERATIONAL IFR","1901/01/01",39,50,12.66,"N",39.83685,84,2,6.85,"W",-84.03523611,"A",819.8,"GS",3,333.2
"2026/02/19","18001.","A","OH","HAO","HAMILTON","US","30","RQF","LD","OPERATIONAL IFR","2004/03/03",39,21,41.1245,"N",39.36142347,84,30,58.9944,"W",-84.51638733,"K",612.3,"GS",3,333.05
"2026/02/19","18085.1","A","OH","AOH","LIMA","US","28","AOH","LS","OPERATIONAL IFR","1986/02/13",40,42,28.9128,"N",40.70803133,84,1,16.1883,"W",-84.02116341,"Z",963.4,"GS",3,332
"2026/02/19","18106.1","A","OH","LPR","LORAIN/ELYRIA","US","07","LQG","LS","OPERATIONAL IFR","1981/06/11",41,20,37.8193,"N",41.34383869,82,10,59.4739,"W",-82.18318719,"K",789.8,"GS",3,333.5
"2026/02/19","18157.","A","OH","MFD","MANSFIELD","US","32","MFD","LS","OPERATIONAL IFR","1901/01/01",40,49,3.2369,"N",40.8175658,82,30,25.2409,"W",-82.50701136,"T",1290.6,"GS",3,329.6
"2026/02/19","18577.","A","OH","TOL","TOLEDO","US","07","TOL","LS","OPERATIONAL IFR","1991/12/12",41,34,53.6665,"N",41.58157402,83,49,34.8339,"W",-83.82634275,"T",677.6,"GS",3,333.2
"2026/02/19","18577.","A","OH","TOL","TOLEDO","US","25","BQE","LD","OPERATIONAL IFR","1976/11/18",41,35,26.516,"N",41.59069888,83,47,50.8522,"W",-83.79745894,"T",665.2,"GS",3,330.5
"2026/02/19","18717.","A","OH","ILN","WILMINGTON","US","04L","HWM","LS","OPERATIONAL IFR","1991/04/04",39,25,18.8551,"N",39.42190419,83,48,29.9886,"W",-83.80833016,"T",1052.6,"GS",3,330.2
"2026/02/19","18717.","A","OH","ILN","WILMINGTON","US","22R","ILN","LS","OPERATIONAL IFR","1991/11/14",39,26,27.347,"N",39.44092972,83,47,23.4783,"W",-83.78985508,"T",1067.9,"GS",3,330.2
"2026/02/19","18753.","A","OH","YNG","YOUNGSTOWN/WARREN","US","14","MQK","LS","OPERATIONAL IFR","1980/04/16",41,16,18.5313,"N",41.27181425,80,41,19.9395,"W",-80.68887208,"T",1108.6,"GS",3,334.4
"2026/02/19","18753.","A","OH","YNG","YOUNGSTOWN/WARREN","US","32","YNG","LS","OPERATIONAL IFR","1901/01/01",41,15,20.1993,"N",41.25561091,80,40,21.9749,"W",-80.6727708,"T",1172.2,"GS",3,334.4
"2026/02/19","18761.","A","OH","ZZV","ZANESVILLE","US","22","TNF","LD","OPERATIONAL IFR","2003/11/18",39,56,53.9196,"N",39.948311,81,53,12.8699,"W",-81.8869083,"T",872.8,"GS",3,333.65
"2026/02/19","18780.","A","OK","LTS","ALTUS","US","18L","RUK","LG","OPERATIONAL IFR","2003/09/22",34,40,46.26,"N",34.67951666,99,15,28.4,"W",-99.25788888,"A",1372.3,"GS",3,329.45
"2026/02/19","18780.","A","OK","LTS","ALTUS","US","18R","ALT","LS","OPERATIONAL IFR","1980/09/05",34,40,45.54,"N",34.67931666,99,16,19.79,"W",-99.27216388,"A",1370.8,"GS",3,332.3
"2026/02/19","18780.","A","OK","LTS","ALTUS","US","36L","LTS","LS","OPERATIONAL IFR","1901/01/01",34,38,54.54,"N",34.64848333,99,16,19.79,"W",-99.27216388,"A",1344.5,"GS",3,335
"2026/02/19","18780.","A","OK","LTS","ALTUS","US","36R","FNM","LG","OPERATIONAL IFR","2003/09/22",34,39,39.54,"N",34.66098333,99,15,28.35,"W",-99.257875,"A",1344.9,"GS",3,329.45
"2026/02/19","18795.","A","OK","ADM","ARDMORE","US","31","AIW","LS","OPERATIONAL IFR","1989/08/24",34,17,59.5203,"N",34.29986675,97,0,35.0161,"W",-97.00972669,"T",728.2,"GS",3,329.3
"2026/02/19","18877.","A","OK","CSM","BURNS FLAT","US","17R","BZF","LS","OPERATIONAL IFR","1980/02/21",35,21,24.405,"N",35.35677916,99,12,10.637,"W",-99.20295472,"K",1919.1,"GS",3,332.6
"2026/02/19","18953.","A","OK","WDG","ENID","US","35","EIU","LS","OPERATIONAL IFR","1989/01/12",36,21,57.0685,"N",36.36585236,97,47,33.0428,"W",-97.79251188,"T",1104.9,"GS",3,334.1
"2026/02/19","18954.","A","OK","END","ENID","US","17C","LVC","LG","OPERATIONAL IFR","1973/05/01",36,21,8.4676,"N",36.35235211,97,54,46.6758,"W",-97.9129655,"A",1270.3,"GS",2.5,329.3
"2026/02/19","18954.","A","OK","END","ENID","US","17R","EZQ","LS","OPERATIONAL IFR","2023/10/17",36,20,46.62,"N",36.34628333,97,55,28.39,"W",-97.92455277,"A",1275.1,"GS",2.5,329.9
"2026/02/19","18954.","A","OK","END","ENID","US","35C","END","LS","OPERATIONAL IFR","1901/01/01",36,19,59.8117,"N",36.33328102,97,54,46.7217,"W",-97.91297825,"A",1285.5,"GS",2.5,334.4
