"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","SKED_SEQ_NO","MONTH","DAY","HOUR"
"2026/02/19","15349.","A","NY","1H4","GREENVILLE","US",1,"MAY-NOV","ALL","DALGT"
"2026/02/19","15349.5","A","NY","NY63","GREENWICH","US",1,"IREG","",""
"2026/02/19","15349.51","A","NY","4NK2","GREENWICH","US",1,"UNATNDD","",""
"2026/02/19","15351.","A","NY","0NK3","GROVELAND","US",1,"UNATNDD","",""
"2026/02/19","15353.1","A","NY","4G2","HAMBURG","US",1,"UNATNDD","",""
"2026/02/19","15353.12","H","NY","NK58","HAMBURG","US",1,"ALL","ALL","0800-1800"
"2026/02/19","15362.2","A","NY","VGC","HAMILTON","US",1,"MAY-SEP","MON-SAT","0900-1700"
"2026/02/19","15362.2","A","NY","VGC","HAMILTON","US",2,"OCT-APR","MON-SAT","0900-1700"
"2026/02/19","15362.2","A","NY","VGC","HAMILTON","US",3,"MAY-SEP","SUN","0900-1700"
"2026/02/19","15362.2","A","NY","VGC","HAMILTON","US",4,"OCT-APR","SUN","0900-1700"
"2026/02/19","15365.","A","NY","25NK","HAMMONDSPORT","US",1,"UNATNDD","",""
"2026/02/19","15368.","A","NY","NK68","HANCOCK","US",1,"MAY-OCT","SAT-SUN","DALGT"
"2026/02/19","15381.","H","NY","3NK1","HARRIS","US",1,"UNATNDD","",""
"2026/02/19","15391.1","H","NY","H43","HAVERSTRAW","US",1,"ALL","ALL","0700-1900"
"2026/02/19","15398.01","H","NY","0NK4","HEMPSTEAD","US",1,"ALL","ALL","ALL"
"2026/02/19","15405.1","A","NY","NY26","HERKIMER","US",1,"UNATNDD","",""
"2026/02/19","15412.","A","NY","NK08","HIGH FALLS","US",1,"ALL","ALL","0700-1900"
"2026/02/19","15423.","A","NY","NY95","BLOOMFIELD","US",1,"IREG","",""
"2026/02/19","15423.5","A","NY","NY40","HOLLAND","US",1,"UNATNDD","",""
"2026/02/19","15428.1","A","NY","52NY","HONEOYE FALLS","US",1,"ALL","ALL","SR-SS"
"2026/02/19","15428.11","A","NY","53NY","HONEOYE FALLS","US",1,"UNATNDD","",""
"2026/02/19","15434.01","H","NY","NK56","HOPEWELL JUNCTION","US",1,"UNATNDD","",""
"2026/02/19","15437.","A","NY","HTF","HORNELL","US",1,"ALL","ALL","0800-1600"
"2026/02/19","15457.1","A","NY","1B1","HUDSON","US",1,"ALL","ALL","0700-1800"
"2026/02/19","15457.11","A","NY","04NY","HUDSON","US",1,"UNATNDD","",""
"2026/02/19","15469.","H","NY","1NK9","HUNTINGTON","US",1,"UNATNDD","",""
"2026/02/19","15474.","H","NY","6NK6","INDIAN LAKE","US",1,"UNATNDD","",""
"2026/02/19","15476.5","C","NY","NK15","INLET","US",1,"UNATNDD","",""
"2026/02/19","15478.1","A","NY","6NY3","INTERLAKEN","US",1,"UNATNDD","",""
"2026/02/19","15487.","A","NY","NY18","ITHACA","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","15487.3","A","NY","NK72","ITHACA","US",1,"UNATNDD","",""
"2026/02/19","15488.","A","NY","ITH","ITHACA","US",1,"ALL","ALL","ALL"
"2026/02/19","15488.2","A","NY","NY55","ITHACA","US",1,"UNATNDD","",""
"2026/02/19","15491.","A","NY","JHW","JAMESTOWN","US",1,"ALL","M-F","0600-1430 LCL"
"2026/02/19","15491.01","H","NY","4NK0","JAMESTOWN","US",1,"ALL","ALL","ALL"
"2026/02/19","15491.1","A","NY","NY89","JAMESTOWN","US",1,"IREG","",""
"2026/02/19","15491.2","A","NY","55NY","JAMESTOWN","US",1,"UNATNDD","",""
"2026/02/19","15491.3","A","NY","3NK4","JAMESTOWN","US",1,"UNATNDD","",""
"2026/02/19","15495.","H","NY","9NY1","JOHNSON CITY","US",1,"ALL","MON-FRI","0800-1800"
"2026/02/19","15500.","A","NY","7NY6","JOHNSONVILLE","US",1,"UNATNDD","",""
"2026/02/19","15504.","A","NY","NY0","JOHNSTOWN","US",5,"ALL","MON-FRI","0800-1700"
"2026/02/19","15509.","A","NY","NY28","JORDAN","US",1,"ALL","MON-FRI","ALL"
"2026/02/19","15511.","C","NY","6NY6","KAUNEONGA LAKE","US",1,"UNATNDD","",""
"2026/02/19","15512.","A","NY","1I1","KEENE","US",1,"UNATNDD","",""
"2026/02/19","15516.","A","NY","56NY","KENDALL","US",1,"ALL","ALL","DALGT"
"2026/02/19","15517.51","A","NY","6NY7","KERHONKSON","US",1,"IREG","",""
"2026/02/19","15524.2","H","NY","6NY8","KINGSTON","US",1,"UNATNDD","",""
"2026/02/19","15524.21","H","NY","09NY","KINGSTON","US",1,"UNATNDD","",""
"2026/02/19","15525.1","A","NY","20N","KINGSTON","US",2,"JAN-DEC","ALL","0900-1700"
"2026/02/19","15530.","A","NY","NY01","KNOWLESVILLE","US",1,"UNATNDD","",""
"2026/02/19","15531.","A","NY","6NY4","KNOX","US",1,"UNATNDD","",""
"2026/02/19","15542.","A","NY","LKP","LAKE PLACID","US",3,"ALL","ALL","0900-1700"
"2026/02/19","15544.3","A","NY","NY15","LAKEVILLE","US",1,"UNATNDD","",""
"2026/02/19","15548.1","A","NY","BQR","BUFFALO","US",1,"ON CALL","",""
"2026/02/19","15549.33","H","CA","CA82","ENCINITAS","US",1,"ALL","ALL","ALL"
"2026/02/19","15557.2","A","NY","5G0","LE ROY","US",2,"ALL","MON-FRI","1000-1600"
"2026/02/19","15572.2","H","NY","NK14","LITTLE FALLS","US",1,"ALL","ALL","ALL"
"2026/02/19","15578.1","A","NY","1A1","LIVINGSTON","US",1,"ALL","ALL","DALGT"
"2026/02/19","15587.01","A","NY","59NY","LOCKPORT","US",1,"UNATNDD","",""
"2026/02/19","15595.","C","NY","NY9","LONG LAKE","US",1,"JUN-AUG","ALL","0800-DUSK"
"2026/02/19","15595.02","C","NY","K03","LONG LAKE","US",1,"APR-NOV","ALL","DAWN-DUSK"
"2026/02/19","15600.","A","NY","35NK","LYNDONVILLE","US",1,"ALL","ALL","DAWN-DUSK"
"2026/02/19","15605.","A","NY","4NK5","MACEDON","US",1,"UNATNDD","",""
"2026/02/19","15605.01","A","NY","NY11","MACEDON","US",1,"UNATNDD","",""
"2026/02/19","15605.02","A","NY","23NK","MACEDON","US",1,"UNATNDD","",""
"2026/02/19","15620.21","H","NY","7NY3","MANHASSET","US",1,"ALL","ALL","ALL"
"2026/02/19","15620.22","H","NY","6NK3","MANHASSET","US",1,"ALL","ALL","ALL"
"2026/02/19","15625.","A","NY","NY72","MANLIUS","US",1,"UNATNDD","",""
"2026/02/19","15625.01","U","NY","NY67","MANLIUS","US",1,"UNATNDD","",""
"2026/02/19","15632.5","A","NY","NY92","MARATHON","US",1,"UNATT","",""
"2026/02/19","15634.","A","NY","NK71","MARCELLUS","US",1,"UNATNDD","",""
"2026/02/19","15634.8","H","NY","6NK9","MARCY","US",1,"UNATNDD","",""
"2026/02/19","15645.","A","NY","73NY","MASONVILLE","US",1,"IRREG","",""
"2026/02/19","15647.","A","NY","MSS","MASSENA","US",1,"ALL","MON-FRI","0400-1700"
"2026/02/19","15647.","A","NY","MSS","MASSENA","US",2,"ALL","SAT-SUN","0700-0800"
"2026/02/19","15647.01","H","NY","NK75","MASSENA","US",1,"ALL","ALL","ALL"
"2026/02/19","15652.","A","NY","21N","MATTITUCK","US",2,"UNATT","",""
"2026/02/19","15658.","A","NY","65NY","MAYVILLE","US",1,"UNATNDD","",""
"2026/02/19","15658.01","A","NY","D79","MAYVILLE","US",1,"ALL","ALL","DALGT"
"2026/02/19","15660.01","A","NY","66NY","MEDINA","US",1,"UNATNDD","",""
"2026/02/19","15660.02","H","NY","NY90","MEDINA","US",1,"UNATNDD","",""
"2026/02/19","15663.","H","NY","14NY","MELVILLE","US",1,"ALL","ALL","ALL"
"2026/02/19","15668.","A","NY","5NY1","MERIDALE","US",1,"UNATNDD","",""
"2026/02/19","15670.","A","NY","NY96","MEXICO","US",1,"UNATNDD","",""
"2026/02/19","15675.","A","NY","7NK0","MIDDLEBURGH","US",1,"UNATNDD","",""
"2026/02/19","15682.","A","NY","4N2","MIDDLESEX","US",1,"ALL","ALL","SR-SS"
"2026/02/19","15684.","A","NY","06N","MIDDLETOWN","US",2,"UNATNDD","",""
"2026/02/19","15684.01","H","NY","2NY6","MIDDLETOWN","US",1,"UNATNDD","",""
"2026/02/19","15684.02","A","NY","08NY","MIDDLETOWN","US",1,"UNATNDD","",""
"2026/02/19","15684.03","H","NY","NY93","MIDDLETOWN","US",1,"UNATNDD","",""
"2026/02/19","15684.04","H","NY","70NY","MIDDLETOWN","US",1,"UNATNDD","",""
"2026/02/19","15684.05","H","NY","6NY0","MIDDLETOWN","US",1,"ALL","ALL","ALL"
"2026/02/19","15690.1","A","NY","44N","MILLBROOK","US",1,"ALL","MON-FRI","0800-1600"
"2026/02/19","15690.1","A","NY","44N","MILLBROOK","US",3,"ALL","SAT-SUN","0800-1600"
"2026/02/19","15690.11","H","NY","7NY5","MILLBROOK","US",1,"ALL","ALL","ALL"
"2026/02/19","15690.12","H","NY","4NK7","MILLBROOK","US",1,"UNATNDD","",""
"2026/02/19","15690.14","A","NY","11NY","MILLBROOK","US",1,"UNATNDD","",""
"2026/02/19","15695.","H","NY","NK37","MINEOLA","US",1,"IREG","",""
"2026/02/19","15700.","A","NY","2NK9","MODENA","US",1,"UNATNDD","",""
"2026/02/19","15705.","A","NY","NY23","MOHAWK","US",1,"UNATNDD","",""
"2026/02/19","15707.","A","NY","MTP","MONTAUK","US",1,"APR-OCT","ALL","DALGT"
"2026/02/19","15709.","U","NY","NK89","MONTEREY","US",1,"UNATNDD","",""
"2026/02/19","15711.","A","NY","MGJ","MONTGOMERY","US",2,"ALL","SUN","0830-1630"
"2026/02/19","15711.","A","NY","MGJ","MONTGOMERY","US",3,"NOV--APR","MON-SAT","0700-1700"
"2026/02/19","15711.","A","NY","MGJ","MONTGOMERY","US",4,"MAY-OCT","MON-SAT","0700-1900"
"2026/02/19","15713.11","A","NY","MSV","MONTICELLO","US",1,"ALL","ALL","0630-1700"
"2026/02/19","15713.21","H","NY","NY30","MONTICELLO","US",1,"IREG","",""
"2026/02/19","15716.","A","NY","NK24","MONTOUR FALLS","US",1,"UNATNDD","",""
"2026/02/19","15720.","A","NY","21NK","MORRIS","US",1,"UNATNDD","",""
"2026/02/19","15725.","A","NY","NY97","MORRISONVILLE","US",1,"UNATNDD","",""
"2026/02/19","15725.5","A","NY","68NK","MORRISTOWN","US",1,"ALL","ALL","DAWN-DUSK"
"2026/02/19","15726.61","A","NY","NY70","MOUNT MORRIS","US",1,"IREG","",""
"2026/02/19","15748.1","A","NY","5NK1","NEWARK","US",1,"JUN-OCT","ALL","DAWN-DUSK"
"2026/02/19","15748.5","A","NY","NY10","NEW BREMEN","US",1,"ALL","ALL","DALGT"
"2026/02/19","15749.2","H","NY","8NK5","NEWBURGH","US",1,"ALL","ALL","ALL"
"2026/02/19","15752.","A","NY","SWF","NEW YORK","US",1,"ALL","ALL","ALL"
"2026/02/19","15755.8","A","NY","85N","NEWFANE","US",1,"UNATNDD","",""
"2026/02/19","15769.","A","NY","NY35","NEW PALTZ","US",1,"IREG","",""
"2026/02/19","15782.1","H","NY","NK39","NEW YORK","US",1,"UNATNDD","",""
"2026/02/19","15783.","A","NY","ISP","NEW YORK","US",1,"ALL","ALL","ALL"
"2026/02/19","15784.4","H","NY","JRB","NEW YORK","US",1,"ALL","MON-FRI","0800-2100"
"2026/02/19","15784.4","H","NY","JRB","NEW YORK","US",2,"ALL","SAT","0900-1700"
"2026/02/19","15784.4","H","NY","JRB","NEW YORK","US",3,"ALL","SUN","1000-1700"
"2026/02/19","15784.5","H","NY","JRA","NEW YORK","US",2,"ALL","ALL","ALL"
"2026/02/19","15786.","H","NY","6N5","NEW YORK","US",1,"ALL","MON-FRI","0800-2000"
"2026/02/19","15787.","C","NY","6N6","NEW YORK","US",1,"APR-OCT","ALL","0800-1900"
"2026/02/19","15789.","C","NY","6N7","NEW YORK","US",1,"ALL","ALL","0800-DUSK"
"2026/02/19","15791.","H","NY","NY22","NEW YORK","US",1,"UNATNDD","",""
"2026/02/19","15793.","A","NY","JFK","NEW YORK","US",1,"ALL","ALL","ALL"
"2026/02/19","15794.","A","NY","LGA","NEW YORK","US",1,"ALL","ALL","ALL"
"2026/02/19","15800.","A","NY","IAG","NIAGARA FALLS","US",1,"ALL","ALL","ALL"
"2026/02/19","15800.02","H","NY","NK77","NIAGARA FALLS","US",1,"ALL","ALL","ALL"
"2026/02/19","15800.05","A","NY","NY49","NIAGARA FALLS","US",1,"UNATNDD","",""
"2026/02/19","15801.","A","NY","NY24","NIAGARA FALLS","US",1,"UNATNDD","",""
"2026/02/19","15818.","A","NY","0NY0","NORTH CREEK","US",1,"UNATNDD","",""
"2026/02/19","15819.","A","NY","41NK","NORTH EAST","US",1,"UNATNDD","",""
"2026/02/19","15820.5","H","NY","26NY","NORTHPORT","US",1,"ALL","ALL","ALL"
"2026/02/19","15821.7","H","NY","NK40","NORTH TARRYTOWN","US",1,"UNATNDD","",""
"2026/02/19","15822.","A","NY","0NY1","NORTHUMBERLAND","US",1,"ALL","ALL","DALGT"
"2026/02/19","15836.","A","NY","OIC","NORWICH","US",1,"ALL","MON-FRI","0700-1500"
"2026/02/19","15836.24","H","NY","9NK2","NORWICH","US",1,"IREG","",""
"2026/02/19","15851.","A","NY","OGS","OGDENSBURG","US",1,"NOV 15 - APR 14","ALL","0600-2030"
"2026/02/19","15851.","A","NY","OGS","OGDENSBURG","US",2,"APR 15 - NOV 14","ALL","0730-2030"
"2026/02/19","15852.","A","NY","D80","OLCOTT","US",1,"ALL","ALL","DALGT"
"2026/02/19","15855.","A","NY","NK26","OLD FORGE","US",1,"UNATNDD","",""
"2026/02/19","15857.","A","NY","8G3","OLEAN","US",1,"ALL","MON-FRI","1700-2000"
"2026/02/19","15857.","A","NY","8G3","OLEAN","US",2,"ALL","SAT-SUN","0800-1600"
"2026/02/19","15857.01","H","NY","5NK4","OLEAN","US",1,"UNATNDD","",""
"2026/02/19","15857.1","A","NY","OLE","OLEAN","US",1,"ALL","ALL","0800-1600"
"2026/02/19","15857.2","A","NY","75NY","OLEAN","US",1,"UNATNDD","",""
"2026/02/19","15866.11","A","NY","N66","ONEONTA","US",1,"ALL","MON-FRI","0900-1700"
"2026/02/19","15871.","H","NY","7NY7","ORANGETOWN","US",1,"UNATNDD","",""
"2026/02/19","15873.5","A","NY","2NK3","ORIENT","US",1,"UNATNDD","",""
"2026/02/19","15873.8","H","NY","NK78","OSSINING","US",1,"UNATNDD","",""
"2026/02/19","15873.81","H","NY","NK90","OSSINING","US",1,"UNATNDD","",""
"2026/02/19","15879.","A","NY","D82","OVID","US",1,"APR-NOV","ALL","DAWN-DUSK"
"2026/02/19","15879.","A","NY","D82","OVID","US",2,"DEC-MAR","ALL","ON CALL"
"2026/02/19","15887.02","H","NY","9NY3","OWEGO","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","15887.03","H","NY","NK49","OWEGO","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","15908.1","H","NY","9NY5","PATCHOGUE","US",1,"UNATNDD","",""
"2026/02/19","15910.","H","NY","5NK7","PAWLING","US",1,"ALL","ALL","0700-1700"
"2026/02/19","15910.01","H","NY","5NK8","PAWLING","US",1,"UNATNDD","",""
"2026/02/19","15910.02","H","NY","13NK","PAWLING","US",1,"UNATNDD","",""
"2026/02/19","15912.","H","NY","NY47","PEARL RIVER","US",1,"UNATNDD","",""
"2026/02/19","15930.01","A","NY","78NY","PENDLETON","US",1,"IREG","",""
"2026/02/19","15932.","A","NY","PEO","PENN YAN","US",1,"ALL","MON-FRI","0800-1700"
"2026/02/19","15932.","A","NY","PEO","PENN YAN","US",2,"ALL","SAT","0900-1500"
"2026/02/19","15932.","A","NY","PEO","PENN YAN","US",3,"ALL","SUN","0900-1500"
"2026/02/19","15942.","A","NY","01G","PERRY","US",1,"ALL","MON-FRI","IREG"
"2026/02/19","15943.","A","NY","0NY7","PERTH","US",1,"UNATNDD","",""
"2026/02/19","15943.01","A","NY","0NY8","PERTH","US",1,"UNATNDD","",""
"2026/02/19","15943.02","A","NY","9NY7","PERTH","US",1,"UNATNDD","",""
"2026/02/19","15943.03","A","NY","NY50","PERTH","US",1,"UNATNDD","",""
"2026/02/19","15944.","A","NY","NY91","PETERBORO","US",1,"IREG","",""
"2026/02/19","15945.9","A","NY","NY31","PHOENIX","US",1,"UNATNDD","",""
"2026/02/19","15947.4","H","NY","NK95","PINE ISLAND","US",1,"ALL","ALL","DALGT"
"2026/02/19","15951.","A","NY","K09","PISECO","US",3,"MAY-OCT","SAT-SUN","0900-1700"
"2026/02/19","15957.01","A","NY","PBG","PLATTSBURGH","US",1,"ALL","ALL","0530-2130"
"2026/02/19","15957.02","A","NY","3NK5","PLATTSBURGH","US",1,"UNATNDD","",""
"2026/02/19","15979.4","H","NY","NY08","PORT JERVIS","US",1,"UNATNDD","",""
"2026/02/19","15986.","A","NY","PTD","POTSDAM","US",1,"UNATNDD","",""
"2026/02/19","15989.2","A","NY","POU","POUGHKEEPSIE","US",1,"ALL","ALL","0700-2130"
"2026/02/19","15989.22","H","NY","NK96","POUGHKEEPSIE","US",1,"UNATNDD","",""
"2026/02/19","15989.23","H","NY","9NY9","POUGHKEEPSIE","US",1,"UNATNDD","",""
"2026/02/19","15989.3","A","NY","1NY5","POUGHKEEPSIE","US",1,"UNATNDD","",""
"2026/02/19","15989.31","H","NY","01NY","POUGHKEEPSIE","US",1,"UNATNDD","",""
"2026/02/19","15992.01","H","NY","05NY","PULASKI","US",1,"UNATNDD","",""
"2026/02/19","15994.4","A","NY","65NK","QUAKER STREET","US",1,"IREG","",""
"2026/02/19","15995.1","A","NY","85NK","RANDOLPH","US",1,"ALL","ALL","IRREG"
"2026/02/19","16005.","A","NY","19NY","READING","US",1,"UNATNDD","",""
"2026/02/19","16005.3","A","NY","17NK","READING CENTER","US",1,"UNATNDD","",""
"2026/02/19","16007.","A","NY","NY42","RED CREEK","US",1,"ALL","ALL","ALL"
"2026/02/19","16009.03","A","NY","9NK4","RED HOOK","US",1,"UNATNDD","",""
"2026/02/19","16011.","A","NY","NY57","REMSEN","US",1,"UNATNDD","",""
"2026/02/19","16011.2","H","NY","25NY","REMSENBURG","US",1,"IREG","",""
"2026/02/19","16014.1","A","NY","NY94","RHINEBECK","US",1,"MAY-OCT","MON-FRI","1200-1700"
"2026/02/19","16016.5","A","NY","NY68","RICHFIELD SPRINGS","US",1,"ALL","ALL","ALL"
"2026/02/19","16017.","A","NY","1NY3","RICHLAND","US",1,"UNATNDD","",""
"2026/02/19","16026.12","A","NY","03NY","RIVERHEAD","US",1,"UNATNDD","",""
"2026/02/19","16030.33","H","NY","55NK","ROCHESTER","US",1,"UNATNDD","",""
"2026/02/19","16034.","A","NY","ROC","ROCHESTER","US",1,"ALL","ALL","ALL"
"2026/02/19","16034.01","H","NY","2NY5","ROCHESTER","US",1,"UNATNDD","",""
"2026/02/19","16040.","A","NY","RME","ROME","US",2,"ALL","ALL","0700-2300 LCL"
"2026/02/19","16040.1","A","NY","K16","ROME","US",1,"ALL","MON-FRI","DALGT"
"2026/02/19","16040.11","A","NY","5NY4","ROME","US",1,"UNATNDD","",""
"2026/02/19","16040.18","A","NY","NY53","ROME","US",1,"UNATTENDED","",""
"2026/02/19","16046.","A","NY","W57","ROUND LAKE","US",1,"ALL","ALL","ON CALL"
"2026/02/19","16049.","A","NY","1NK0","ROXBURY","US",1,"UNATNDD","",""
"2026/02/19","16052.","A","NY","84NY","RUSH","US",1,"UNATNDD","",""
"2026/02/19","16064.02","H","AR","46AR","LOWELL","US",1,"UNATTND","",""
"2026/02/19","16095.91","H","NY","NK11","SARANAC LAKE","US",1,"ALL","ALL","ALL"
"2026/02/19","16095.92","A","NY","NY17","PLATTSBURGH","US",1,"UNATNDD","",""
"2026/02/19","16096.6","A","NY","80NY","SAGAPONACK","US",1,"ALL","ALL","ALL"
"2026/02/19","16097.","A","NY","SLK","SARANAC LAKE","US",1,"MAY-OCT","ALL","0600-2100"
"2026/02/19","16097.","A","NY","SLK","SARANAC LAKE","US",2,"NOV-APR","ALL","0600-2000"
"2026/02/19","16097.01","H","NY","NY36","SARANAC LAKE","US",1,"UNATNDD","",""
"2026/02/19","16100.2","A","NY","5B2","SARATOGA SPRINGS","US",1,"ALL","ALL","0730-DUSK"
"2026/02/19","16100.21","H","NY","7NK2","SARATOGA SPRINGS","US",1,"ALL","ALL","ALL"
"2026/02/19","16100.23","H","NY","8NK3","SARATOGA SPRINGS","US",1,"ATTND","",""
"2026/02/19","16104.1","A","NY","85NY","SARDINIA","US",1,"UNATNDD","",""
"2026/02/19","16111.","H","NY","NY43","SAUGERTIES","US",1,"UNATNDD","",""
"2026/02/19","16112.","A","NY","46NY","SAVANNAH","US",1,"MAR-NOV","","0800-1700"
"2026/02/19","16118.","A","NY","SCH","SCHENECTADY","US",1,"ALL","ALL","0730-2230"
"2026/02/19","16118.01","H","NY","NK61","SCHENECTADY","US",1,"UNATNDD","",""
"2026/02/19","16120.","A","NY","6NK0","SCHENEVUS","US",1,"UNATNDD","",""
"2026/02/19","16127.","A","NY","4B7","SCHROON LAKE","US",1,"UNATNDD","",""
"2026/02/19","16127.","A","NY","4B7","SCHROON LAKE","US",2,"ALL","ALL","DALGT"
"2026/02/19","16130.","A","NY","B04","SCHUYLERVILLE","US",1,"MAY-SEP","ALL","DALGT"
"2026/02/19","16130.4","A","NY","27NK","SCHYLER","US",1,"UNATNDD","",""
"2026/02/19","16144.","A","NY","0G7","SENECA FALLS","US",2,"ALL","ALL","0800-1600"
"2026/02/19","16171.","A","NY","K31","SHARON SPRINGS","US",1,"IREG","",""
"2026/02/19","16171.01","A","NY","NK91","SHARON SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","16173.","A","NY","88NY","SHELBY","US",1,"UNATNDD","",""
"2026/02/19","16175.","A","NY","49NY","SHELTER ISLAND","US",1,"UNATNDD","",""
"2026/02/19","16175.11","A","NY","NY03","SHELTER ISLAND","US",1,"ALL","ALL","ALL"
"2026/02/19","16176.5","A","NY","7NK7","SHERBURNE","US",1,"UNATNDD","",""
"2026/02/19","16177.","A","NY","D88","SHERMAN","US",1,"IREG","",""
"2026/02/19","16179.","A","NY","HWV","SHIRLEY","US",1,"ALL","ALL","0700-1900"
"2026/02/19","16181.","A","NY","N23","SIDNEY","US",1,"ALL","ALL","0800-1700"
"2026/02/19","16191.1","A","NY","6B9","SKANEATELES","US",3,"UNATNDD; CALL MGR","",""
"2026/02/19","16191.2","H","NY","9NY0","SLATE HILL","US",1,"ALL","M-F","0700-1700"
"2026/02/19","16191.7","A","NY","NK79","SLATE HILL","US",1,"UNATNDD","",""
"2026/02/19","16202.","H","NY","NY44","SOMERS","US",1,"UNATNDD","",""
"2026/02/19","16205.1","H","NY","87N","SOUTHAMPTON","US",3,"ALL","ALL","ALL"
"2026/02/19","16205.5","A","NY","4B0","SOUTH BETHLEHEM","US",1,"NOV-MAR","ALL","0800-1600"
"2026/02/19","16205.5","A","NY","4B0","SOUTH BETHLEHEM","US",2,"APR-OCT","ALL","0600-2100"
"2026/02/19","16205.7","A","NY","2NY0","SOUTH CAIRO","US",1,"UNATNDD","",""
"2026/02/19","16205.72","A","NY","4NY7","SOUTH CAIRO","US",1,"UNATNDD","",""
"2026/02/19","16205.73","A","NY","74NK","CAIRO","US",1,"UNATNDD","",""
"2026/02/19","16208.","A","NY","NY27","SOUTH DAYTON","US",1,"ON CALL","",""
"2026/02/19","16210.5","H","NY","NY45","SOUTHOLD","US",1,"UNATNDD","",""
"2026/02/19","16211.","A","NY","NY48","SOUTH KORTRIGHT","US",1,"UNATNDD","",""
"2026/02/19","16235.5","B","NY","NY80","SOUTH WALES","US",1,"UNATNDD","",""
"2026/02/19","16239.5","A","NY","91NY","SPENCERPORT","US",1,"UNATNDD","",""
"2026/02/19","16239.51","A","NY","D91","SPENCERPORT","US",1,"IREG","",""
"2026/02/19","16239.52","A","NY","7NK4","SPENCEPORT","US",1,"UNATNDD","",""
"2026/02/19","16240.","A","NY","3NY3","SPRINGFIELD","US",1,"IREG","",""
"2026/02/19","16242.","A","NY","NK27","SPRINGVILLE","US",1,"UNATNDD","",""
"2026/02/19","16242.01","H","NY","2NK6","SPRINGVILLE","US",1,"ALL","ALL","ALL"
"2026/02/19","16246.","A","NY","09N","STAATSBURG","US",1,"UNATNDD","",""
"2026/02/19","16247.01","A","NY","20NY","STAFFORD","US",1,"UNATNDD","",""
"2026/02/19","16248.6","H","NY","NY52","STATEN ISLAND","US",1,"UNATNDD","",""
"2026/02/19","16251.","A","NY","N69","STORMVILLE","US",1,"UNATNDD","",""
"2026/02/19","16252.3","H","NY","13NY","STONY BROOK","US",1,"ALL","ALL","ALL"
"2026/02/19","16256.8","A","NY","92NY","STRYKERSVILLE","US",1,"ALL","ALL","DALGT"
"2026/02/19","16259.","A","NY","NK53","SULLIVANVILLE","US",1,"UNATNDD","",""
"2026/02/19","16267.13","A","NY","3NY1","CANASTOTA","US",1,"UNATTENDED","",""
"2026/02/19","16267.19","H","NY","43NY","SYRACUSE","US",1,"12","31","24"
"2026/02/19","16267.24","H","NY","75NK","SYRACUSE","US",1,"ALL","ALL","ALL"
"2026/02/19","16269.","A","NY","SYR","SYRACUSE","US",1,"ALL","ALL","ALL"
"2026/02/19","16277.1","A","NY","4B6","TICONDEROGA","US",1,"UNATNDD","",""
"2026/02/19","16277.2","H","NY","69NY","TICONDEROGA","US",1,"ALL","ALL","ALL"
"2026/02/19","16282.","A","NY","9NY6","TREADWELL","US",1,"UNATNDD","",""
"2026/02/19","16282.01","A","NY","7NK6","TREADWELL","US",1,"UNATNDD","",""
"2026/02/19","16286.1","A","NY","5B7","TROY","US",1,"UNATNDD","",""
"2026/02/19","16286.11","H","NY","1NK3","TROY","US",1,"ALL","ALL","DALGT"
"2026/02/19","16293.","A","NY","3NK6","TUSCARORA","US",1,"UNATNDD","",""
"2026/02/19","16296.","A","NY","94NY","UNION SPRINGS","US",1,"UNATNDD","",""
"2026/02/19","16307.08","A","NY","8NY8","UTICA","US",1,"UNATT","",""
"2026/02/19","16307.1","A","NY","6B4","UTICA/FRANKFORT","US",1,"UNATNDD","",""
"2026/02/19","16308.14","H","NY","NY86","UTICA","US",1,"UNATNDD","",""
"2026/02/19","16312.","H","NY","7NK8","VALHALLA","US",1,"UNATNDD","",""
"2026/02/19","16316.81","A","NY","NY62","VERONA","US",1,"UNATNDD","",""
"2026/02/19","16316.82","H","NY","45NY","VERONA","US",1,"UNATNDD","",""
"2026/02/19","16337.28","A","NY","5NK9","WALES","US",1,"UNATNDD","",""
"2026/02/19","16337.4","A","NY","95NY","WALES CENTER/COWLESVILLE/","US",1,"UNATNDD","",""
"2026/02/19","16340.4","A","NY","N45","WALLKILL","US",1,"UNATNDD","",""
"2026/02/19","16340.41","H","NY","27NY","WALLKILL","US",1,"UNATNDD","",""
"2026/02/19","16344.01","H","NY","16NK","WALTON","US",1,"UNATNDD","",""
"2026/02/19","16355.","A","NY","N72","WARWICK","US",1,"ALL","ALL","IREG"
"2026/02/19","16355.06","H","NY","54NY","WARWICK","US",1,"ALL","ALL","DAWN-DUSK"
"2026/02/19","16367.","A","NY","ART","WATERTOWN","US",1,"OCT-APR","ALL","0600-1800"
"2026/02/19","16367.","A","NY","ART","WATERTOWN","US",2,"MAY-SEP","ALL","0500-1900"
